resource_name,simulation_time,utilisation,queue_length,running_mean_wait_time,run
nurse,46800,0.4,0,0.4749095650661164,0
nurse,46920,0.6,0,0.47456804584196416,0
nurse,47040,0.6,0,0.4754023261092026,0
nurse,47160,0.6,0,0.4746097246985504,0
nurse,47280,0.2,0,0.4736226817638974,0
nurse,47400,1.0,4,0.4744030783336602,0
nurse,47520,0.4,0,0.47789206795355554,0
nurse,47640,0.2,0,0.4769636064877194,0
nurse,47760,0.2,0,0.475941345027932,0
nurse,47880,0.2,0,0.47499752197151857,0
nurse,48000,0.0,0,0.4736999102181857,0
nurse,48120,0.6,0,0.4724599595329519,0
nurse,48240,0.2,0,0.47130338680459705,0
nurse,48360,0.0,0,0.4703438929389525,0
nurse,48480,0.2,0,0.4694984536376448,0
nurse,48600,1.0,2,0.471986846370348,0
nurse,48720,1.0,0,0.4719946333162926,0
nurse,48840,0.8,0,0.4711556812551373,0
nurse,48960,1.0,2,0.4712925644405944,0
nurse,49080,0.6,0,0.4715050484368221,0
nurse,49200,0.8,0,0.4704103685549337,0
nurse,49320,0.0,0,0.46962083708597163,0
nurse,49440,0.8,0,0.46879654648314006,0
nurse,49560,1.0,2,0.4689635940087667,0
nurse,49680,0.4,0,0.47089558127533104,0
nurse,49800,0.4,0,0.4696655049528356,0
nurse,49920,0.0,0,0.4692306346639292,0
nurse,50040,0.4,0,0.4682693237742229,0
nurse,50160,0.4,0,0.4672751995611467,0
nurse,50280,0.4,0,0.46624870453622014,0
nurse,50400,0.8,0,0.46632710100015046,0
nurse,50520,0.8,0,0.46643191896187164,0
nurse,50640,0.6,0,0.465411542350461,0
nurse,50760,0.2,0,0.4644748159948407,0
nurse,50880,0.2,0,0.4662198569582335,0
nurse,51000,1.0,1,0.46570634394554006,0
nurse,51120,0.8,0,0.46635080840795806,0
nurse,51240,0.4,0,0.4678408012441895,0
nurse,51360,0.6,0,0.4676587613562428,0
nurse,51480,0.6,0,0.46687127626249336,0
nurse,51600,0.0,0,0.4658372708392755,0
nurse,51720,0.4,0,0.4649228971355722,0
nurse,51840,0.4,0,0.46442958178195115,0
nurse,51960,0.4,0,0.46446430635764024,0
nurse,52080,0.4,0,0.4638002256130373,0
nurse,52200,0.0,0,0.46400480389552257,0
nurse,52320,0.6,0,0.4628874772550939,0
nurse,52440,0.4,0,0.46198360384851234,0
nurse,52560,0.8,0,0.46073789867747295,0
nurse,52680,1.0,2,0.4612017830319928,0
nurse,52800,0.6,0,0.4663595994046208,0
nurse,52920,0.4,0,0.46556157315759256,0
nurse,53040,0.2,0,0.46633649067990907,0
nurse,53160,0.4,0,0.47037746043836653,0
nurse,53280,0.8,0,0.469706144859403,0
nurse,53400,0.2,0,0.468707560904954,0
nurse,53520,0.2,0,0.4684230223462136,0
nurse,53640,0.4,0,0.46762699593952467,0
nurse,53760,0.4,0,0.46785730998869585,0
nurse,53880,0.6,0,0.46797093833397413,0
nurse,54000,0.6,0,0.4673522530369797,0
nurse,54120,0.0,0,0.46629804945376296,0
nurse,54240,0.6,0,0.46545134323380777,0
nurse,54360,0.6,0,0.464506675387291,0
nurse,54480,0.4,0,0.464070627222047,0
nurse,54600,0.8,0,0.46906101655679794,0
nurse,54720,0.8,0,0.46949760571963484,0
nurse,54840,0.4,0,0.4690042055585476,0
nurse,54960,0.2,0,0.46789417624036417,0
nurse,55080,0.2,0,0.4670300649781122,0
nurse,55200,0.4,0,0.46622915597064724,0
nurse,55320,0.0,0,0.4698800518930228,0
nurse,55440,0.6,0,0.4687774392419193,0
nurse,55560,0.6,0,0.4709436761857864,0
nurse,55680,1.0,0,0.47032595311982706,0
nurse,55800,0.8,0,0.47486125039081806,0
nurse,55920,1.0,0,0.47504897770636045,0
nurse,56040,0.6,0,0.4760328248004387,0
nurse,56160,0.4,0,0.4754466423743395,0
nurse,56280,0.8,0,0.47446262222532637,0
nurse,56400,0.4,0,0.4737672205595857,0
nurse,56520,0.8,0,0.47287612233909754,0
nurse,56640,0.4,0,0.47246842112438797,0
nurse,56760,0.6,0,0.47168130172226486,0
nurse,56880,0.6,0,0.47353266291282353,0
nurse,57000,0.4,0,0.47277930805033497,0
nurse,57120,0.8,0,0.4720532918651217,0
nurse,57240,0.4,0,0.47224140331880327,0
nurse,57360,0.2,0,0.47480098622943173,0
nurse,57480,0.2,0,0.47382342603542416,0
nurse,57600,1.0,1,0.4734979162174349,0
nurse,57720,0.4,0,0.4736178168046837,0
nurse,57840,0.2,0,0.4759704275145741,0
nurse,57960,0.4,0,0.4752897752178218,0
nurse,58080,0.4,0,0.4744175060544938,0
nurse,58200,1.0,0,0.4736947080581924,0
nurse,58320,0.6,0,0.47273223997544617,0
nurse,58440,0.8,0,0.4726387097976812,0
nurse,58560,0.4,0,0.4717464576486564,0
nurse,58680,0.2,0,0.4708286977511877,0
nurse,58800,0.4,0,0.46985549834462303,0
nurse,58920,0.6,0,0.46878535586447057,0
nurse,59040,0.6,0,0.4678628363828903,0
nurse,59160,0.8,0,0.4665057458748472,0
nurse,59280,1.0,1,0.46637817104158547,0
nurse,59400,0.2,0,0.46526094419014763,0
nurse,59520,0.4,0,0.4643060256738676,0
nurse,59640,0.4,0,0.4635300346527825,0
nurse,59760,0.4,0,0.4633375641146987,0
nurse,59880,0.6,0,0.4632807050801872,0
nurse,60000,0.6,0,0.4642062367535141,0
nurse,60120,0.6,0,0.46378918580710954,0
nurse,60240,0.4,0,0.46306010082254356,0
nurse,60360,0.4,0,0.4622426153562032,0
nurse,60480,0.4,0,0.4617222237265935,0
nurse,60600,0.4,0,0.4611404226777277,0
nurse,60720,0.2,0,0.4603011135360886,0
nurse,60840,0.2,0,0.45937543500740774,0
nurse,60960,0.8,0,0.4590381416531457,0
nurse,61080,0.8,0,0.47062258889620834,0
nurse,61200,0.4,0,0.47295270730443256,0
nurse,61320,0.4,0,0.4725639956437963,0
nurse,61440,0.6,0,0.4720779749501985,0
nurse,61560,0.2,0,0.4715021222586182,0
nurse,61680,1.0,0,0.47061426710594984,0
nurse,61800,0.6,0,0.4699219216957261,0
nurse,61920,0.8,0,0.4689750743816727,0
nurse,62040,0.6,0,0.46843783061002847,0
nurse,62160,0.4,0,0.46769816981591117,0
nurse,62280,0.8,0,0.46718277470970976,0
nurse,62400,1.0,1,0.4669778524979226,0
nurse,62520,0.6,0,0.4679790481298114,0
nurse,62640,0.4,0,0.4672997046491888,0
nurse,62760,0.6,0,0.4755895219830469,0
nurse,62880,0.4,0,0.4749317631672031,0
nurse,63000,1.0,0,0.4745195744295729,0
nurse,63120,0.4,0,0.47376644580457,0
nurse,63240,0.8,0,0.47340931118638896,0
nurse,63360,0.2,0,0.47358345705078975,0
nurse,63480,0.0,0,0.4725506561911238,0
nurse,63600,0.6,0,0.4717863440877977,0
nurse,63720,0.2,0,0.4711122798615571,0
nurse,63840,0.4,0,0.4703078899827076,0
nurse,63960,0.6,0,0.4693397886389719,0
nurse,64080,0.6,0,0.46969444916228714,0
nurse,64200,0.6,0,0.46897081810115093,0
nurse,64320,0.6,0,0.4682157033978914,0
nurse,64440,0.4,0,0.4675253743106849,0
nurse,64560,0.6,0,0.47108780281088375,0
nurse,64680,0.6,0,0.4703091929507043,0
nurse,64800,0.6,0,0.47442612896107267,0
nurse,64920,0.2,0,0.47370283019146486,0
nurse,65040,0.8,0,0.47295293530684607,0
nurse,65160,0.2,0,0.47236247994236435,0
nurse,65280,0.8,0,0.4749012093205628,0
nurse,65400,0.6,0,0.47409556049529916,0
nurse,65520,0.4,0,0.47323539316449414,0
nurse,65640,0.0,0,0.4808498079740493,0
nurse,65760,1.0,0,0.48071394828989467,0
nurse,65880,0.2,0,0.48055814220229714,0
nurse,66000,0.6,0,0.4811889954300423,0
nurse,66120,0.6,0,0.48149411118818564,0
nurse,66240,0.2,0,0.4814977385643737,0
nurse,66360,0.0,0,0.4808361430098614,0
nurse,66480,0.2,0,0.48567526343128364,0
nurse,66600,0.6,0,0.48507639434791844,0
nurse,66720,0.6,0,0.48424060233103944,0
nurse,66840,0.4,0,0.48431435801175876,0
nurse,66960,0.8,0,0.48351954817797105,0
nurse,67080,0.2,0,0.48263371956302414,0
nurse,67200,0.6,0,0.48186992628686554,0
nurse,67320,0.2,0,0.4811602504013178,0
nurse,67440,0.2,0,0.48067886361595885,0
nurse,67560,0.0,0,0.4799444852839565,0
nurse,67680,0.0,0,0.4796175191539318,0
nurse,67800,0.0,0,0.4785504544157673,0
nurse,67920,0.2,0,0.4778230890577168,0
nurse,68040,0.6,0,0.4784024705745514,0
nurse,68160,0.0,0,0.47781694476256464,0
nurse,68280,0.4,0,0.47728504421048357,0
nurse,68400,1.0,0,0.47766909812658936,0
nurse,68520,0.2,0,0.4769767036549035,0
nurse,68640,0.2,0,0.47620986438230284,0
nurse,68760,0.2,0,0.47560718773198923,0
nurse,68880,0.4,0,0.4750694996788244,0
nurse,69000,0.8,0,0.47430365558929655,0
nurse,69120,0.6,0,0.4736626899744216,0
nurse,69240,0.8,0,0.47296748059055427,0
nurse,69360,0.6,0,0.4745256206122404,0
nurse,69480,0.6,0,0.47382032900211535,0
nurse,69600,0.4,0,0.4735481421395862,0
nurse,69720,1.0,1,0.4729348047124147,0
nurse,69840,0.8,0,0.47252223938555943,0
nurse,69960,0.8,0,0.47185138607278543,0
nurse,70080,0.4,0,0.4713695499719565,0
nurse,70200,0.8,0,0.47030302678998465,0
nurse,70320,0.4,0,0.4695322996326096,0
nurse,70440,1.0,0,0.46951070253863986,0
nurse,70560,0.8,0,0.46915602730478073,0
nurse,70680,0.6,0,0.46909601522141187,0
nurse,70800,1.0,0,0.4687197262186572,0
nurse,70920,1.0,2,0.47153298384666475,0
nurse,71040,0.0,0,0.47118881491455555,0
nurse,71160,0.4,0,0.4720996949500689,0
nurse,71280,0.6,0,0.4714537660820751,0
nurse,71400,1.0,2,0.4721874647723492,0
nurse,71520,0.6,0,0.47483011048927365,0
nurse,71640,0.4,0,0.47411978600974347,0
nurse,71760,1.0,2,0.475075926220956,0
nurse,71880,0.6,0,0.4752563397844502,0
nurse,72000,0.2,0,0.4747306500420493,0
nurse,72120,0.2,0,0.4740253329479462,0
nurse,72240,0.0,0,0.4743557639339028,0
nurse,72360,0.4,0,0.4742308956638692,0
nurse,72480,0.0,0,0.4748518611421154,0
nurse,72600,1.0,1,0.47609058715611363,0
nurse,72720,0.4,0,0.47588658927440874,0
nurse,72840,1.0,2,0.47681936522352497,0
nurse,72960,0.6,0,0.47678264732346576,0
nurse,73080,0.2,0,0.47597383834612234,0
nurse,73200,1.0,1,0.47563503756699094,0
nurse,73320,0.6,0,0.4772130064921406,0
nurse,73440,0.6,0,0.4779001030527752,0
nurse,73560,0.6,0,0.4900472626096436,0
nurse,73680,0.2,0,0.4894391899758549,0
nurse,73800,0.2,0,0.48883429468464334,0
nurse,73920,0.2,0,0.488361940309277,0
nurse,74040,0.8,0,0.48861058691903825,0
nurse,74160,0.2,0,0.4878263002626675,0
nurse,74280,0.8,0,0.4871952267277735,0
nurse,74400,0.6,0,0.4865437633870257,0
nurse,74520,0.6,0,0.492154033634725,0
nurse,74640,1.0,0,0.4914477050902007,0
nurse,74760,0.4,0,0.4910415459897428,0
nurse,74880,0.8,0,0.49054382561290905,0
nurse,75000,0.4,0,0.4907488539439077,0
nurse,75120,0.6,0,0.4909225537313183,0
nurse,75240,0.6,0,0.49009490915414106,0
nurse,75360,0.0,0,0.4894635832380244,0
nurse,75480,1.0,0,0.4888954045554083,0
nurse,75600,0.8,0,0.4905968954485665,0
nurse,75720,1.0,2,0.4904100112098335,0
nurse,75840,1.0,0,0.49008916872029223,0
nurse,75960,0.6,0,0.4892532216354663,0
nurse,76080,0.4,0,0.4886415276721796,0
nurse,76200,1.0,0,0.49022889811560116,0
nurse,76320,0.2,0,0.4915716451356391,0
nurse,76440,0.2,0,0.4909345972310002,0
nurse,76560,0.6,0,0.49029919834247393,0
nurse,76680,0.4,0,0.48960643249822516,0
nurse,76800,0.8,0,0.4911211569803336,0
nurse,76920,1.0,1,0.4904074206678873,0
nurse,77040,0.6,0,0.4919795527784956,0
nurse,77160,0.6,0,0.49184626116851615,0
nurse,77280,0.2,0,0.4912166898957082,0
nurse,77400,1.0,1,0.4911352042132847,0
nurse,77520,0.0,0,0.49095696646146386,0
nurse,77640,0.0,0,0.4902787461963743,0
nurse,77760,1.0,3,0.5007072161955542,0
nurse,77880,0.0,0,0.5005601125842309,0
nurse,78000,0.6,0,0.500008437364308,0
nurse,78120,0.2,0,0.49927313083877234,0
nurse,78240,1.0,1,0.4994913971313534,0
nurse,78360,0.2,0,0.5001797507636133,0
nurse,78480,0.4,0,0.5002012291521756,0
nurse,78600,0.2,0,0.4995441350962043,0
nurse,78720,0.6,0,0.4987144110948868,0
nurse,78840,0.2,0,0.49857514784025087,0
nurse,78960,1.0,4,0.49789629732903545,0
nurse,79080,0.0,0,0.49906621941065443,0
nurse,79200,0.2,0,0.49936711205110706,0
nurse,79320,0.6,0,0.49859417513910465,0
nurse,79440,0.4,0,0.4984547601421003,0
nurse,79560,0.4,0,0.49804720587214824,0
nurse,79680,0.8,0,0.49737855316673585,0
nurse,79800,0.2,0,0.4984734914749408,0
nurse,79920,0.6,0,0.49788439852015437,0
nurse,80040,0.8,0,0.49741975851099884,0
nurse,80160,0.4,0,0.49693474103167196,0
nurse,80280,1.0,1,0.4961745645218285,0
nurse,80400,0.2,0,0.49876607792801014,0
nurse,80520,0.2,0,0.49820175188549026,0
nurse,80640,0.6,0,0.4976387014067244,0
nurse,80760,0.8,0,0.49716011675346267,0
nurse,80880,0.6,0,0.4965997304420033,0
nurse,81000,0.4,0,0.49597694768402806,0
nurse,81120,0.8,0,0.49519086621916214,0
nurse,81240,1.0,1,0.4944610800785878,0
nurse,81360,0.6,0,0.4941740090608638,0
nurse,81480,0.6,0,0.49345307829487356,0
nurse,81600,0.0,0,0.4931691074030058,0
nurse,81720,0.2,0,0.4926904186309573,0
nurse,81840,0.2,0,0.49522579305538017,0
nurse,81960,0.2,0,0.49457878364802055,0
nurse,38880,0.2,0,0.5816368952338071,1
nurse,39000,0.8,0,0.5803857265018634,1
nurse,39120,0.8,0,0.5795593645179797,1
nurse,39240,0.6,0,0.5779613147996397,1
nurse,39360,0.0,0,0.5764307592705308,1
nurse,39480,0.6,0,0.5747915086855648,1
nurse,39600,0.6,0,0.573480879323867,1
nurse,39720,0.2,0,0.5733501625154309,1
nurse,39840,0.6,0,0.5732776693063876,1
nurse,39960,0.4,0,0.5714992577346252,1
nurse,40080,0.2,0,0.5698427381469886,1
nurse,40200,0.6,0,0.5728596454409128,1
nurse,40320,0.4,0,0.5722048905321431,1
nurse,40440,0.0,0,0.570675233894087,1
nurse,40560,0.4,0,0.5692661592424967,1
nurse,40680,0.0,0,0.5675844276051482,1
nurse,40800,0.6,0,0.5661349437511322,1
nurse,40920,0.4,0,0.5647441326159414,1
nurse,41040,0.8,0,0.5679035786169156,1
nurse,41160,0.0,0,0.566521549076818,1
nurse,41280,0.4,0,0.5650913558273762,1
nurse,41400,1.0,0,0.5638793348798109,1
nurse,41520,0.4,0,0.5634032657058051,1
nurse,41640,0.4,0,0.5620480187470206,1
nurse,41760,0.8,0,0.5608647155397225,1
nurse,41880,0.8,0,0.559350441627916,1
nurse,42000,1.0,0,0.558145240798657,1
nurse,42120,0.2,0,0.5570289503170595,1
nurse,42240,0.4,0,0.555758644843132,1
nurse,42360,0.6,0,0.5542839251638665,1
nurse,42480,0.2,0,0.554346295181746,1
nurse,42600,0.4,0,0.5531895436123626,1
nurse,42720,0.2,0,0.551734465432828,1
nurse,42840,1.0,0,0.5522818059170718,1
nurse,42960,0.4,0,0.5513548596901477,1
nurse,43080,0.2,0,0.5499918955058883,1
nurse,43200,0.0,0,0.5493599150930994,1
nurse,43320,0.6,0,0.5482386683974835,1
nurse,43440,0.8,0,0.5478109477176536,1
nurse,43560,0.4,0,0.5466481891538382,1
nurse,43680,1.0,3,0.5461320976151823,1
nurse,43800,0.4,0,0.5501778573334244,1
nurse,43920,1.0,0,0.5486687290788753,1
nurse,44040,0.4,0,0.554751624802879,1
nurse,44160,0.4,0,0.5532235774976605,1
nurse,44280,1.0,0,0.5526141360320529,1
nurse,44400,0.2,0,0.554152547978532,1
nurse,44520,0.4,0,0.5528521900139615,1
nurse,44640,0.2,0,0.5566001060493146,1
nurse,44760,0.4,0,0.5602542184545213,1
nurse,44880,1.0,1,0.5599822390467178,1
nurse,45000,0.4,0,0.5643791543459562,1
nurse,45120,0.0,0,0.5630796131990408,1
nurse,45240,1.0,0,0.5615304946323767,1
nurse,45360,0.2,0,0.5604362810910205,1
nurse,45480,0.4,0,0.5594185860997963,1
nurse,45600,0.4,0,0.5587711739247655,1
nurse,45720,0.2,0,0.5573956162608046,1
nurse,45840,0.2,0,0.555868858777806,1
nurse,45960,0.6,0,0.5546048575246816,1
nurse,46080,1.0,0,0.5533948809614458,1
nurse,46200,0.2,0,0.552014389520203,1
nurse,46320,0.4,0,0.5506246493260815,1
nurse,46440,0.4,0,0.5494798003627422,1
nurse,46560,0.6,0,0.5482739706531315,1
nurse,46680,0.6,0,0.5468103959445938,1
nurse,46800,0.4,0,0.5452609589648435,1
nurse,46920,0.4,0,0.5444736495429993,1
nurse,47040,0.4,0,0.5431859587773396,1
nurse,47160,0.6,0,0.5423515717438874,1
nurse,47280,1.0,0,0.5448652097374823,1
nurse,47400,0.4,0,0.5488702585903461,1
nurse,47520,0.4,0,0.5477078904018872,1
nurse,47640,0.4,0,0.5472810181693012,1
nurse,47760,0.6,0,0.546090094423808,1
nurse,47880,0.0,0,0.5448091840789562,1
nurse,48000,1.0,1,0.5486162466899095,1
nurse,48120,0.4,0,0.5494529172425662,1
nurse,48240,0.2,0,0.5486089836326702,1
nurse,48360,0.0,0,0.5474670949813657,1
nurse,48480,0.6,0,0.5464661578842502,1
nurse,48600,0.6,0,0.5456262173736695,1
nurse,48720,1.0,1,0.5502130797524108,1
nurse,48840,0.2,0,0.5575356354629538,1
nurse,48960,1.0,1,0.5569081600378423,1
nurse,49080,0.0,0,0.563434398151792,1
nurse,49200,1.0,0,0.5621457065043282,1
nurse,49320,0.2,0,0.561046753016114,1
nurse,49440,0.4,0,0.5611567247294726,1
nurse,49560,0.8,0,0.5661004842337887,1
nurse,49680,0.6,0,0.5647277866483527,1
nurse,49800,0.4,0,0.5642207876127803,1
nurse,49920,0.6,0,0.5629949115955963,1
nurse,50040,0.4,0,0.5671002125971425,1
nurse,50160,1.0,1,0.5712161037604062,1
nurse,50280,0.4,0,0.5702114743042218,1
nurse,50400,0.2,0,0.568985408380338,1
nurse,50520,0.6,0,0.568145223822289,1
nurse,50640,0.4,0,0.566839142847985,1
nurse,50760,0.8,0,0.569805541220312,1
nurse,50880,1.0,0,0.5685320298782265,1
nurse,51000,1.0,0,0.5675129080615798,1
nurse,51120,0.8,0,0.5674090110355592,1
nurse,51240,0.4,0,0.5665206299316989,1
nurse,51360,0.6,0,0.5652090527958018,1
nurse,51480,0.6,0,0.5637351368039694,1
nurse,51600,0.2,0,0.5623955392054608,1
nurse,51720,0.6,0,0.5612723228126559,1
nurse,51840,1.0,1,0.5609302495598217,1
nurse,51960,0.8,0,0.5623495970821676,1
nurse,52080,0.8,0,0.5612952230756518,1
nurse,52200,0.6,0,0.5604462908415697,1
nurse,52320,0.8,0,0.5587734053555128,1
nurse,52440,0.0,0,0.5581706904612713,1
nurse,52560,0.6,0,0.5573186872360693,1
nurse,52680,0.2,0,0.5567560253131029,1
nurse,52800,0.6,0,0.5558078394083548,1
nurse,52920,0.6,0,0.5545450224451427,1
nurse,53040,0.0,0,0.5534970501448078,1
nurse,53160,0.6,0,0.5525070558999982,1
nurse,53280,0.6,0,0.5536982014873627,1
nurse,53400,0.8,0,0.5526987133186855,1
nurse,53520,0.8,0,0.551302368354837,1
nurse,53640,0.8,0,0.5523211467785131,1
nurse,53760,1.0,1,0.5547482152292837,1
nurse,53880,0.4,0,0.5540696118779165,1
nurse,54000,0.4,0,0.5529605689895851,1
nurse,54120,0.4,0,0.5547300810537856,1
nurse,54240,0.0,0,0.5538701613887579,1
nurse,54360,0.0,0,0.5531161734561233,1
nurse,54480,0.4,0,0.552641953381989,1
nurse,54600,1.0,2,0.551722339526818,1
nurse,54720,0.6,0,0.5551102513530441,1
nurse,54840,0.2,0,0.5542803029146602,1
nurse,54960,0.2,0,0.5532676483187298,1
nurse,55080,0.2,0,0.5533648775570191,1
nurse,55200,0.2,0,0.5522810290482022,1
nurse,55320,0.2,0,0.5515208624622914,1
nurse,55440,0.8,0,0.5506034559506382,1
nurse,55560,0.8,0,0.5537134776513063,1
nurse,55680,0.4,0,0.5525400338312109,1
nurse,55800,0.0,0,0.551437316772768,1
nurse,55920,0.4,0,0.5502484402591132,1
nurse,56040,0.2,0,0.5494857054645024,1
nurse,56160,0.8,0,0.5535198992053824,1
nurse,56280,0.6,0,0.5529873917011737,1
nurse,56400,0.2,0,0.552300008190519,1
nurse,56520,0.2,0,0.5513993487897545,1
nurse,56640,0.4,0,0.5503068507876238,1
nurse,56760,0.6,0,0.5505595127822335,1
nurse,56880,0.0,0,0.549390159783384,1
nurse,57000,0.6,0,0.5484632449268075,1
nurse,57120,0.4,0,0.5672924801433695,1
nurse,57240,0.2,0,0.567541551825595,1
nurse,57360,1.0,0,0.5697841794267291,1
nurse,57480,0.8,0,0.5686737982307415,1
nurse,57600,0.8,0,0.567883314774763,1
nurse,57720,0.2,0,0.5665193538536285,1
nurse,57840,0.6,0,0.5678923222725565,1
nurse,57960,0.4,0,0.5670284446332877,1
nurse,58080,0.8,0,0.5665949407727712,1
nurse,58200,0.8,0,0.5660781895298022,1
nurse,58320,1.0,1,0.5650824846380831,1
nurse,58440,0.6,0,0.565595444765,1
nurse,58560,0.6,0,0.5658643245785554,1
nurse,58680,0.8,0,0.5658852792743609,1
nurse,58800,0.6,0,0.5655355499814652,1
nurse,58920,1.0,2,0.5684705999659782,1
nurse,59040,0.4,0,0.5737401470473146,1
nurse,59160,0.4,0,0.5726155465563129,1
nurse,59280,0.2,0,0.5715760919124685,1
nurse,59400,0.2,0,0.5707036039009582,1
nurse,59520,0.0,0,0.5712827490552775,1
nurse,59640,0.2,0,0.5701718257184168,1
nurse,59760,0.2,0,0.5691794923983364,1
nurse,59880,0.6,0,0.5681947547110661,1
nurse,60000,0.8,0,0.5671367931008012,1
nurse,60120,0.4,0,0.5677086404122142,1
nurse,60240,0.2,0,0.5666214408051435,1
nurse,60360,0.0,0,0.5656942924552388,1
nurse,60480,1.0,0,0.5656643826571771,1
nurse,60600,0.8,0,0.564979624502368,1
nurse,60720,0.4,0,0.563936951849714,1
nurse,60840,0.2,0,0.5629436380466978,1
nurse,60960,0.4,0,0.5629436999015689,1
nurse,61080,0.2,0,0.5617269627980351,1
nurse,61200,0.8,0,0.5610142774672374,1
nurse,61320,0.2,0,0.560258131853083,1
nurse,61440,0.0,0,0.5592354257903606,1
nurse,61560,0.4,0,0.55858083886981,1
nurse,61680,0.4,0,0.5576951285392184,1
nurse,61800,0.4,0,0.5566538085932778,1
nurse,61920,0.6,0,0.5555738361262403,1
nurse,62040,0.2,0,0.5549278617673312,1
nurse,62160,0.2,0,0.5544266052166243,1
nurse,62280,0.4,0,0.5533548228723375,1
nurse,62400,0.2,0,0.5528059573075782,1
nurse,62520,0.6,0,0.5519524215243496,1
nurse,62640,0.0,0,0.5537891663661867,1
nurse,62760,1.0,0,0.5529216516908454,1
nurse,62880,0.8,0,0.5526075755357454,1
nurse,63000,0.2,0,0.552328991511144,1
nurse,63120,0.6,0,0.551207084203263,1
nurse,63240,0.8,0,0.5504733061513919,1
nurse,63360,0.8,0,0.5496590531199429,1
nurse,63480,0.2,0,0.5491190260776067,1
nurse,63600,0.4,0,0.5490734615236125,1
nurse,63720,0.6,0,0.5480856769817989,1
nurse,63840,0.6,0,0.5475881976438925,1
nurse,63960,0.2,0,0.5526223098715097,1
nurse,64080,0.4,0,0.5521395821885788,1
nurse,64200,0.6,0,0.5518641305203648,1
nurse,64320,0.4,0,0.5510816574411765,1
nurse,64440,0.4,0,0.5502920929908466,1
nurse,64560,0.0,0,0.5492945177762707,1
nurse,64680,0.6,0,0.5497822332024338,1
nurse,64800,0.8,0,0.5489931696999674,1
nurse,64920,0.8,0,0.5483469700285512,1
nurse,65040,1.0,0,0.553514745427525,1
nurse,65160,0.4,0,0.5527311162791299,1
nurse,65280,0.4,0,0.5524313813130366,1
nurse,65400,0.4,0,0.5515228442467738,1
